year,state_abbr,state_name,population,violent_crime,homicide,rape_legacy,rape_revised,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,state_name_index,predicted_label,Latitude,Longitude
1984,IA,Iowa,2910000,5781,59,375,0,1114,4233,104785,25357,74818,4610,15.0,6553,41.9383166,-93.389798
1984,ID,Idaho,1001000,2355,34,187,0,244,1890,34398,8751,24138,1509,12.0,1631,45.4945756,-114.1424303
1984,ID,Idaho,1001000,2355,34,187,0,244,1890,34398,8751,24138,1509,12.0,1631,45.4945756,-114.1424303
1984,IL,Illinois,11511000,83441,1033,3594,0,34965,43849,527124,135068,324649,67407,13.0,124238,39.739318,-89.504139
1984,IL,Illinois,11511000,83441,1033,3594,0,34965,43849,527124,135068,324649,67407,13.0,124238,39.739318,-89.504139
1984,IN,Indiana,5498000,16781,303,1372,0,5435,9671,199258,51019,128941,19298,14.0,12968,39.7662195,-86.441277
1984,IN,Indiana,5498000,16781,303,1372,0,5435,9671,199258,51019,128941,19298,14.0,12968,39.7662195,-86.441277
1984,KS,Kansas,2438000,8147,89,669,0,1745,5644,97646,25577,67028,5041,16.0,8147,38.4987789,-98.3200779
1984,KY,Kentucky,3723000,10342,244,826,0,2631,6641,99803,29234,63860,6709,17.0,9083,37.8222935,-85.7682399
1984,KY,Kentucky,3723000,10342,244,826,0,2631,6641,99803,29234,63860,6709,17.0,9083,37.8222935,-85.7682399
1984,LA,Louisiana,4462000,30251,575,1864,0,8501,19311,197778,54711,129348,13719,18.0,15642,30.9733766,-91.4299097
1984,LA,Louisiana,4462000,30251,575,1864,0,8501,19311,197778,54711,129348,13719,18.0,15642,30.9733766,-91.4299097
1984,MA,Massachusetts,5798000,30362,211,1627,0,10122,18402,235675,63756,123214,48705,21.0,30362,42.0629398,-71.718067
1984,MD,Maryland,4349000,34455,354,1640,0,13097,19364,192325,51484,123567,17274,20.0,34736,38.8063524,-77.2684162
1984,MD,Maryland,4349000,34455,354,1640,0,13097,19364,192325,51484,123567,17274,20.0,34736,38.8063524,-77.2684162
1984,ME,Maine,1156000,1832,20,155,0,305,1352,38944,10267,26811,1866,19.0,1759,45.2185133,-69.0148656
1984,ME,Maine,1156000,1832,20,155,0,305,1352,38944,10267,26811,1866,19.0,1759,45.2185133,-69.0148656
1984,MI,Michigan,9075000,68979,879,5880,0,27832,34388,525979,149209,298192,78578,22.0,68979,44.9435598,-86.4158049
1984,MN,Minnesota,4162000,8802,74,1051,0,2960,4717,151082,41242,101240,8600,23.0,8225,46.4418595,-93.3655146
1984,MN,Minnesota,4162000,8802,74,1051,0,2960,4717,151082,41242,101240,8600,23.0,8225,46.4418595,-93.3655146
1984,MO,Missouri,5008000,23071,358,1325,0,7053,14335,192123,55863,119749,16511,25.0,23071,38.3046615,-92.437099
1984,MS,Mississippi,2598000,7326,252,715,0,1572,4787,72169,25464,42952,3753,24.0,6553,32.5851062,-89.8772196
1984,MS,Mississippi,2598000,7326,252,715,0,1572,4787,72169,25464,42952,3753,24.0,6553,32.5851062,-89.8772196
1984,MT,Montana,824000,1958,36,170,0,226,1526,36380,7070,27080,2230,26.0,1397,46.6797995,-110.044783
1984,NC,North Carolina,6165000,24885,539,1330,0,4612,18404,224437,69747,143700,10990,32.0,17064,35.2145629,-79.8912675
1984,NC,North Carolina,6165000,24885,539,1330,0,4612,18404,224437,69747,143700,10990,32.0,17064,35.2145629,-79.8912675
1984,ND,North Dakota,686000,368,8,90,0,53,217,17354,2738,13856,760,33.0,368,47.4678819,-100.3022655
1984,NE,Nebraska,1606000,3627,54,381,0,693,2499,52526,10339,39875,2312,27.0,2761,41.5008195,-99.680902
1984,NE,Nebraska,1606000,3627,54,381,0,693,2499,52526,10339,39875,2312,27.0,2761,41.5008195,-99.680902
1984,NH,New Hampshire,977000,1308,10,202,0,227,869,29347,7190,20314,1843,29.0,1404,44.0012306,-71.5799231
1984,NH,New Hampshire,977000,1308,10,202,0,227,869,29347,7190,20314,1843,29.0,1404,44.0012306,-71.5799231
1984,NJ,New Jersey,7515000,39659,402,2446,0,18218,18593,325231,79871,202181,43179,30.0,39659,40.1430058,-74.7311156
1984,NM,New Mexico,1424000,9798,130,783,0,1856,7029,79108,23349,51195,4564,31.0,6930,34.1662325,-106.0260685
1984,NM,New Mexico,1424000,9798,130,783,0,1856,7029,79108,23349,51195,4564,31.0,6930,34.1662325,-106.0260685
1984,NV,Nevada,911000,5726,98,553,0,2542,2533,54045,18023,31508,4514,28.0,8521,38.502032,-117.0230604
1984,NV,Nevada,911000,5726,98,553,0,2542,2533,54045,18023,31508,4514,28.0,8521,38.502032,-117.0230604
1984,NY,New York,17735000,162157,1786,5599,0,89900,64872,826969,222956,488621,115392,50.0,165365,40.7056258,-73.97968
1984,NY,New York,17735000,162157,1786,5599,0,89900,64872,826969,222956,488621,115392,50.0,165365,40.7056258,-73.97968
1984,OH,Ohio,10752000,41430,551,3734,0,15656,21489,418011,112887,266148,38976,34.0,41430,40.1903624,-82.6692525
1984,OK,Oklahoma,3298000,13438,258,1315,0,3668,8197,147917,47979,84844,15094,35.0,14472,35.3097654,-98.7165585
1984,OK,Oklahoma,3298000,13438,258,1315,0,3668,8197,147917,47979,84844,15094,35.0,14472,35.3097654,-98.7165585
1984,OR,Oregon,2674000,13533,128,1201,0,4508,7696,153423,48755,96742,7926,36.0,13533,44.1419049,-120.5380993
1984,PA,Pennsylvania,11901000,38154,538,2764,0,17656,17196,325960,88517,196999,40444,37.0,39240,40.9945928,-77.6046984
1984,PA,Pennsylvania,11901000,38154,538,2764,0,17656,17196,325960,88517,196999,40444,37.0,39240,40.9945928,-77.6046984
1984,RI,Rhode Island,962000,3220,33,205,0,1091,1891,42706,11396,24654,6656,38.0,3355,41.5827282,-71.5064508
1984,RI,Rhode Island,962000,3220,33,205,0,1091,1891,42706,11396,24654,6656,38.0,3355,41.5827282,-71.5064508
1984,SC,South Carolina,3300000,20607,305,1329,0,3408,15565,133270,40646,84753,7871,39.0,9070,33.62505,-80.9470381
1984,SC,South Carolina,3300000,20607,305,1329,0,3408,15565,133270,40646,84753,7871,39.0,9070,33.62505,-80.9470381
1984,SD,South Dakota,706000,1041,13,190,0,105,733,17403,3529,13102,772,40.0,691,44.2126995,-100.2471641
1984,SD,South Dakota,706000,1041,13,190,0,105,733,17403,3529,13102,772,40.0,691,44.2126995,-100.2471641
1984,TN,Tennessee,4717000,21010,394,1887,0,7867,10862,162462,53002,92176,17284,41.0,14033,35.830521,-85.9785989
1984,TN,Tennessee,4717000,21010,394,1887,0,7867,10862,162462,53002,92176,17284,41.0,14033,35.830521,-85.9785989
1984,TX,Texas,15989000,80737,2093,7343,0,28540,42761,883391,266074,529518,87799,42.0,123168,31.1693363,-100.0768425
1984,TX,Texas,15989000,80737,2093,7343,0,28540,42761,883391,266074,529518,87799,42.0,123168,31.1693363,-100.0768425
1984,UT,Utah,1652000,4035,47,336,0,958,2694,74703,14176,56782,3745,43.0,4035,39.4997605,-111.547028
1984,VA,Virginia,5636000,16660,434,1503,0,5765,8958,196581,47436,138808,10337,45.0,16660,38.0033855,-79.4587861
1984,VT,Vermont,530000,769,12,105,0,122,530,20261,5387,14054,820,44.0,790,43.8717545,-72.4477828
1984,VT,Vermont,530000,769,12,105,0,122,530,20261,5387,14054,820,44.0,790,43.8717545,-72.4477828
1984,WA,Washington,4349000,17676,202,2176,0,5247,10051,247687,74021,162905,10761,46.0,25986,38.8993487,-77.0145665
1984,WI,Wisconsin,4766000,9367,117,790,0,3167,5293,189484,39755,138526,11203,48.0,9367,44.7862968,-89.8267049
1984,WV,West Virginia,1952000,3283,86,305,0,744,2148,42313,12649,26296,3368,47.0,4374,38.9201705,-80.1816905
1984,WY,Wyoming,511000,1237,17,107,0,118,995,17582,3279,13518,785,49.0,1237,43.000325,-107.5545669
1985,AK,Alaska,521000,3031,51,402,0,484,2094,27588,6209,18220,3159,1.0,3499,61.3025006,-158.7750198
1985,AK,Alaska,521000,3031,51,402,0,484,2094,27588,6209,18220,3159,1.0,3499,61.3025006,-158.7750198
1985,AL,Alabama,4021000,18398,396,1079,0,4237,12686,140115,41612,88108,10395,0.0,18363,32.6010112,-86.6807365
1985,AR,Arkansas,2359000,8199,187,686,0,1617,5709,76372,22207,49957,4208,3.0,6930,34.7519275,-92.1313784
1985,AR,Arkansas,2359000,8199,187,686,0,1617,5709,76372,22207,49957,4208,3.0,6930,34.7519275,-92.1313784
1985,AZ,Arizona,3187000,19202,254,1458,0,4670,12820,207591,59585,135720,12286,2.0,15642,34.1682185,-111.930907
1985,AZ,Arizona,3187000,19202,254,1458,0,4670,12820,207591,59585,135720,12286,2.0,15642,34.1682185,-111.930907
1985,CO,Colorado,3231000,15219,189,1321,0,4012,9697,208336,56480,137868,13988,5.0,15642,38.9979339,-105.550567
1985,CO,Colorado,3231000,15219,189,1321,0,4012,9697,208336,56480,137868,13988,5.0,15642,38.9979339,-105.550567
1985,CT,Connecticut,3174000,12758,120,763,0,6032,5843,136572,36041,86524,14007,6.0,12758,41.5187835,-72.757507
1985,DC,District of Columbia,626000,10171,147,337,0,5230,4457,39904,10005,24874,5025,8.0,5112,38.8993487,-77.0145666
1985,DC,District of Columbia,626000,10171,147,337,0,5230,4457,39904,10005,24874,5025,8.0,5112,38.8993487,-77.0145666
1985,DE,Delaware,622000,2695,30,296,0,773,1596,28164,6826,19638,1700,7.0,2981,39.145251,-75.4189206
1985,DE,Delaware,622000,2695,30,296,0,773,1596,28164,6826,19638,1700,7.0,2981,39.145251,-75.4189206
1985,HI,Hawaii,1054000,2313,43,310,0,1048,912,52501,12164,37357,2980,11.0,4374,20.46,-157.505
1985,HI,Hawaii,1054000,2313,43,310,0,1048,912,52501,12164,37357,2980,11.0,4374,20.46,-157.505
